image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_03946.jpg,0.017076,0.258918,0.038355,0.043787,0.014291,0.380478,0.019166,0.227928
img_02270.jpg,0.828761,0.002658,0.065638,0.006895,0.001991,0.013418,0.003387,0.077251
img_01090.jpg,0.219752,0.110605,0.017754,0.011440,0.599516,0.020669,0.017194,0.003070
img_03361.jpg,0.050938,0.664799,0.014970,0.025484,0.017687,0.043978,0.022502,0.159643
img_06585.jpg,0.010142,0.002681,0.002670,0.003079,0.968713,0.009102,0.003541,0.000073
img_03801.jpg,0.906696,0.001914,0.001133,0.001680,0.000477,0.001064,0.001607,0.085428
img_01204.jpg,0.000037,0.002987,0.002667,0.006084,0.977660,0.006439,0.003968,0.000158
img_07060.jpg,0.454929,0.004827,0.004679,0.003362,0.000259,0.008761,0.025466,0.497717
img_07330.jpg,0.702334,0.026175,0.034662,0.010606,0.032027,0.085965,0.040713,0.067518
img_05488.jpg,0.921494,0.035984,0.002936,0.022848,0.001231,0.011863,0.003093,0.000552
img_02638.jpg,0.819866,0.027656,0.019241,0.016421,0.016337,0.038260,0.028939,0.033279
img_06947.jpg,0.000000,0.000459,0.000417,0.001170,0.996847,0.000470,0.000634,0.000004
img_01963.jpg,0.991099,0.000776,0.000315,0.000460,0.000132,0.000038,0.000299,0.006882
img_03670.jpg,0.957954,0.000678,0.006006,0.005308,0.015048,0.003199,0.005521,0.006284
img_00053.jpg,0.976564,0.000627,0.008043,0.000913,0.002168,0.008498,0.000684,0.002503
img_05813.jpg,0.530368,0.054186,0.128422,0.063281,0.006045,0.038871,0.019594,0.159232
img_04563.jpg,0.974120,0.000952,0.000477,0.001516,0.000979,0.014799,0.005310,0.001846
img_05976.jpg,0.338525,0.019148,0.015804,0.037142,0.006138,0.112238,0.093826,0.377178
img_05479.jpg,0.994905,0.000545,0.000150,0.000375,0.000928,0.001843,0.000814,0.000440
img_03563.jpg,0.339016,0.140688,0.005370,0.020582,0.002882,0.003990,0.031892,0.455578
img_03554.jpg,0.966327,0.006760,0.001780,0.005177,0.009370,0.001847,0.004222,0.004516
img_00857.jpg,0.972528,0.011326,0.001942,0.002752,0.003684,0.003638,0.001391,0.002740
img_02416.jpg,0.341461,0.375791,0.058806,0.015198,0.090924,0.037191,0.025631,0.054998
img_03527.jpg,0.000017,0.127095,0.612909,0.006450,0.003440,0.000857,0.002030,0.247203
img_04640.jpg,0.730421,0.011603,0.004911,0.024253,0.058518,0.131601,0.023021,0.015673
img_04240.jpg,0.639721,0.012788,0.004379,0.004503,0.006161,0.039709,0.006539,0.286200
img_03892.jpg,0.219010,0.074895,0.039262,0.037309,0.005055,0.219740,0.129103,0.275626
img_01640.jpg,0.996894,0.000465,0.000292,0.000501,0.000595,0.000427,0.000584,0.000241
img_06368.jpg,0.566754,0.009874,0.070510,0.017599,0.013403,0.077644,0.013676,0.230540
img_01657.jpg,0.000149,0.141167,0.410716,0.007382,0.003706,0.006552,0.003440,0.426890
img_00979.jpg,0.008065,0.032511,0.080615,0.005912,0.001449,0.001578,0.005525,0.864344
img_04750.jpg,0.008081,0.020577,0.003573,0.005739,0.950396,0.004409,0.006757,0.000468
img_01995.jpg,0.061216,0.336149,0.071905,0.050404,0.008008,0.226716,0.015740,0.229862
img_04138.jpg,0.000393,0.000063,0.000091,0.000551,0.995934,0.002654,0.000314,0.000000
img_05336.jpg,0.988888,0.001652,0.001483,0.001421,0.000076,0.003214,0.000260,0.003005
img_02479.jpg,0.000651,0.003046,0.000806,0.003958,0.958668,0.001792,0.030613,0.000466
img_06921.jpg,0.939829,0.002426,0.001963,0.001845,0.030753,0.014036,0.002983,0.006165
img_05879.jpg,0.607236,0.005493,0.008168,0.009040,0.135038,0.205833,0.027066,0.002125
img_01646.jpg,0.993570,0.002447,0.000129,0.001972,0.000509,0.000928,0.000268,0.000175
img_03270.jpg,0.115547,0.025030,0.008727,0.008902,0.024998,0.009275,0.089777,0.717743
img_03739.jpg,0.000714,0.004772,0.051938,0.002795,0.000092,0.000662,0.002141,0.936885
img_05445.jpg,0.955767,0.002942,0.002115,0.009104,0.004278,0.015440,0.002861,0.007494
img_02281.jpg,0.153432,0.027686,0.017263,0.381775,0.161193,0.239846,0.011811,0.006994
img_01847.jpg,0.052901,0.028959,0.013584,0.016782,0.001134,0.039291,0.101263,0.746086
img_03116.jpg,0.000249,0.031381,0.032788,0.025445,0.757732,0.016959,0.055178,0.080267
img_00272.jpg,0.377603,0.112306,0.132392,0.052033,0.004778,0.052032,0.018130,0.250724
img_06311.jpg,0.899416,0.010467,0.003162,0.004589,0.002765,0.061424,0.002043,0.016134
img_06424.jpg,0.330675,0.002426,0.012428,0.007236,0.612804,0.008452,0.025363,0.000616
img_01426.jpg,0.240670,0.238116,0.017423,0.014972,0.000755,0.093613,0.081205,0.313245
img_00285.jpg,0.563487,0.065454,0.031843,0.009126,0.014420,0.031334,0.036880,0.247456
img_04003.jpg,0.829129,0.002710,0.012235,0.005437,0.010509,0.007025,0.006228,0.126728
img_06332.jpg,0.018713,0.023923,0.034212,0.017678,0.205915,0.022848,0.305944,0.370767
img_02231.jpg,0.295958,0.017331,0.006449,0.135348,0.380885,0.140869,0.021873,0.001287
img_00292.jpg,0.247323,0.015156,0.012855,0.007844,0.001884,0.012404,0.017306,0.685228
img_03223.jpg,0.794792,0.028450,0.004186,0.014720,0.018757,0.005878,0.020483,0.112734
img_03520.jpg,0.835394,0.005456,0.055433,0.010210,0.045173,0.036736,0.006440,0.005159
img_05292.jpg,0.497363,0.010537,0.003462,0.011776,0.004962,0.066345,0.004887,0.400668
img_02216.jpg,0.003729,0.126390,0.252079,0.007271,0.420832,0.031630,0.010070,0.148001
img_01673.jpg,0.695117,0.021088,0.005472,0.009369,0.239050,0.007196,0.017546,0.005161
img_03043.jpg,0.011531,0.016174,0.041164,0.005668,0.001066,0.001415,0.004728,0.918254
img_04990.jpg,0.028079,0.012276,0.007484,0.002620,0.000841,0.008275,0.231897,0.708527
img_00716.jpg,0.032644,0.097218,0.035143,0.042404,0.014921,0.116158,0.139238,0.522276
img_07005.jpg,0.997981,0.000116,0.000388,0.000205,0.000191,0.000754,0.000115,0.000250
img_07514.jpg,0.030911,0.005529,0.002055,0.003816,0.907126,0.033288,0.015194,0.002081
img_00642.jpg,0.093146,0.103963,0.061393,0.299917,0.005778,0.066011,0.047426,0.322366
img_04885.jpg,0.136342,0.246321,0.049881,0.051194,0.011943,0.176102,0.021828,0.306389
img_03399.jpg,0.801864,0.011959,0.017678,0.009848,0.082024,0.063330,0.012589,0.000707
img_00170.jpg,0.923647,0.002342,0.005146,0.003920,0.007525,0.014675,0.002660,0.040085
img_05273.jpg,0.782485,0.008532,0.030425,0.009674,0.050815,0.104704,0.006487,0.006879
img_05613.jpg,0.033877,0.005996,0.000791,0.001417,0.000269,0.007610,0.006342,0.943699
img_07420.jpg,0.460556,0.004346,0.008150,0.177144,0.044536,0.282139,0.021712,0.001418
img_04860.jpg,0.986000,0.000324,0.001255,0.001700,0.002940,0.002125,0.000664,0.004992
img_07833.jpg,0.972428,0.004019,0.001012,0.003339,0.000142,0.013941,0.000998,0.004120
img_02159.jpg,0.169469,0.004083,0.038533,0.033403,0.659785,0.085330,0.007748,0.001650
img_07137.jpg,0.521912,0.006458,0.037351,0.004832,0.354314,0.058288,0.012695,0.004150
img_00962.jpg,0.000020,0.023058,0.017552,0.002103,0.000131,0.000668,0.000665,0.955802
img_06732.jpg,0.992115,0.000468,0.001095,0.001166,0.001136,0.000283,0.000788,0.002949
img_07251.jpg,0.007928,0.010852,0.019387,0.010570,0.003440,0.027734,0.417021,0.503068
img_00765.jpg,0.002664,0.133902,0.012808,0.023321,0.017055,0.793784,0.003701,0.012766
img_02766.jpg,0.983743,0.006533,0.001226,0.000934,0.001105,0.000722,0.001035,0.004701
img_05463.jpg,0.645947,0.035174,0.004969,0.023104,0.014264,0.132653,0.008791,0.135098
img_00948.jpg,0.265550,0.027289,0.035580,0.027558,0.587037,0.027080,0.010469,0.019436
img_00724.jpg,0.028830,0.017238,0.019912,0.061745,0.157631,0.009615,0.497757,0.207272
img_04719.jpg,0.629471,0.010485,0.009171,0.039249,0.155240,0.121028,0.023968,0.011387
img_03064.jpg,0.965501,0.001531,0.001276,0.000752,0.000742,0.002095,0.003504,0.024598
img_05958.jpg,0.000109,0.001740,0.003181,0.001224,0.000007,0.001021,0.001384,0.991334
img_06663.jpg,0.019535,0.033334,0.062119,0.549225,0.002850,0.081559,0.022812,0.228567
img_05251.jpg,0.051113,0.047690,0.023819,0.025799,0.008068,0.183908,0.328584,0.331019
img_00486.jpg,0.691083,0.014204,0.060292,0.016659,0.082913,0.128447,0.004296,0.002106
img_00646.jpg,0.030779,0.013541,0.048514,0.008648,0.000553,0.001717,0.010262,0.885986
img_02522.jpg,0.454674,0.019929,0.018565,0.021241,0.284087,0.173131,0.026970,0.001402
img_05558.jpg,0.955299,0.000842,0.000534,0.000485,0.000083,0.000498,0.001037,0.041221
img_06892.jpg,0.971735,0.003796,0.004737,0.004645,0.001819,0.003473,0.004083,0.005711
img_07474.jpg,0.806634,0.002318,0.116109,0.006421,0.021719,0.044466,0.000946,0.001386
img_04306.jpg,0.969077,0.001102,0.002243,0.002066,0.001375,0.001073,0.002559,0.020504
img_03931.jpg,0.235886,0.121737,0.115478,0.100733,0.316481,0.027114,0.068475,0.014097
img_00311.jpg,0.995856,0.000658,0.000449,0.000549,0.001134,0.000418,0.000599,0.000337
img_01177.jpg,0.915763,0.001280,0.026412,0.004692,0.006537,0.024922,0.005825,0.014569
img_00543.jpg,0.995930,0.000605,0.000239,0.000470,0.001184,0.000481,0.000530,0.000560
img_00380.jpg,0.928633,0.005169,0.011863,0.008742,0.026133,0.014356,0.004477,0.000626
img_03222.jpg,0.830177,0.016304,0.012179,0.009218,0.013920,0.081451,0.029827,0.006926
img_03452.jpg,0.090719,0.746341,0.021378,0.006877,0.006583,0.004602,0.006547,0.116952
img_06401.jpg,0.224195,0.017736,0.193683,0.057033,0.339354,0.147792,0.009440,0.010768
img_01966.jpg,0.985487,0.005422,0.000214,0.001271,0.000072,0.001497,0.000245,0.005793
img_00927.jpg,0.011065,0.007072,0.002917,0.003389,0.001215,0.003762,0.026562,0.944017
img_05719.jpg,0.000016,0.029983,0.034816,0.001762,0.000380,0.000166,0.002123,0.930755
img_04015.jpg,0.945765,0.010280,0.002305,0.004078,0.003121,0.023866,0.005392,0.005193
img_04723.jpg,0.000043,0.040041,0.271215,0.004897,0.000939,0.002623,0.001260,0.678983
img_04263.jpg,0.993535,0.000204,0.000119,0.000732,0.003897,0.000786,0.000298,0.000430
img_07143.jpg,0.071875,0.002252,0.012280,0.002764,0.878414,0.026329,0.005253,0.000833
img_00398.jpg,0.368469,0.017816,0.015375,0.009645,0.266591,0.008442,0.163939,0.149723
img_04453.jpg,0.008573,0.003946,0.001455,0.002735,0.969655,0.005770,0.007537,0.000329
img_05046.jpg,0.214245,0.023537,0.035048,0.019743,0.010111,0.020771,0.100327,0.576217
img_07505.jpg,0.986873,0.000138,0.000316,0.000296,0.007361,0.000538,0.000182,0.004296
img_07563.jpg,0.040388,0.042757,0.009428,0.021746,0.001398,0.085999,0.151829,0.646456
img_03924.jpg,0.000016,0.016884,0.015262,0.006131,0.938273,0.015347,0.004895,0.003192
img_02733.jpg,0.996996,0.000135,0.000488,0.000479,0.000142,0.000889,0.000098,0.000774
img_06541.jpg,0.893466,0.000413,0.000616,0.001900,0.097607,0.002513,0.001959,0.001526
img_04705.jpg,0.000047,0.037026,0.365797,0.005955,0.012113,0.003518,0.002520,0.573025
img_03749.jpg,0.042825,0.044204,0.033476,0.009001,0.007243,0.076574,0.451226,0.335453
img_03891.jpg,0.806982,0.099637,0.018139,0.007721,0.000134,0.002119,0.001466,0.063801
img_01035.jpg,0.905948,0.003088,0.001446,0.003666,0.025600,0.045578,0.014560,0.000115
img_04415.jpg,0.361082,0.024834,0.020178,0.040062,0.263546,0.223529,0.061959,0.004809
img_02540.jpg,0.308743,0.030719,0.081932,0.043221,0.041203,0.277924,0.038769,0.177489
img_07561.jpg,0.433389,0.188766,0.060991,0.050878,0.012164,0.143246,0.035762,0.074805
img_07409.jpg,0.728275,0.004258,0.027684,0.075231,0.123778,0.018094,0.017358,0.005322
img_02838.jpg,0.950692,0.002842,0.013733,0.004212,0.009412,0.007946,0.001207,0.009957
img_00383.jpg,0.926336,0.018501,0.001745,0.003714,0.004838,0.001355,0.004725,0.038786
img_01856.jpg,0.876054,0.021742,0.002867,0.002633,0.008104,0.002497,0.003763,0.082340
img_07188.jpg,0.953144,0.000569,0.001528,0.003580,0.036010,0.000758,0.002382,0.002028
img_03943.jpg,0.998824,0.000091,0.000117,0.000174,0.000110,0.000063,0.000055,0.000567
img_02291.jpg,0.983696,0.002815,0.001312,0.000972,0.001297,0.001550,0.000517,0.007842
img_02077.jpg,0.118532,0.008671,0.099776,0.149970,0.012955,0.575939,0.019426,0.014730
img_00855.jpg,0.234000,0.016764,0.023613,0.018959,0.000380,0.024644,0.003210,0.678430
img_04507.jpg,0.000005,0.030600,0.373318,0.003181,0.003346,0.007976,0.004804,0.576770
img_07700.jpg,0.316129,0.033622,0.147608,0.032238,0.007592,0.036441,0.019229,0.407140
img_06477.jpg,0.000597,0.017804,0.008985,0.014499,0.000865,0.046300,0.732705,0.178245
img_06294.jpg,0.996398,0.000146,0.000155,0.000238,0.000450,0.000520,0.000213,0.001879
img_03082.jpg,0.796662,0.016383,0.001726,0.010242,0.000678,0.000730,0.008357,0.165221
img_01441.jpg,0.000002,0.000602,0.011495,0.000829,0.000099,0.000859,0.003747,0.982368
img_00564.jpg,0.013567,0.002984,0.009876,0.006403,0.909890,0.048700,0.007310,0.001270
img_07062.jpg,0.000043,0.000161,0.001079,0.000632,0.996531,0.000713,0.000727,0.000113
img_05268.jpg,0.895343,0.005741,0.001781,0.007892,0.012696,0.065128,0.006281,0.005138
img_02252.jpg,0.994374,0.000189,0.000237,0.000168,0.000060,0.000058,0.000353,0.004560
img_02507.jpg,0.344763,0.148225,0.124066,0.053990,0.050491,0.034507,0.039180,0.204780
img_01647.jpg,0.105354,0.021994,0.033435,0.004541,0.269298,0.002079,0.014155,0.549145
